GO.ID,Term,Annotated,Significant,Expected,classic
GO:0035020,regulation of Rac protein signal transdu...,4,0,0,1.00000
GO:0035023,regulation of Rho protein signal transdu...,1,0,0,1.00000
GO:0035051,cardiocyte differentiation,2,0,0,1.00000
GO:0035065,regulation of histone acetylation,2,0,0,1.00000
GO:0035066,positive regulation of histone acetylati...,2,0,0,1.00000
GO:0035107,appendage morphogenesis,2,0,0,1.00000
GO:0035108,limb morphogenesis,2,0,0,1.00000
GO:0035113,embryonic appendage morphogenesis,2,0,0,1.00000
GO:0035148,tube formation,11,0,0.01,1.00000
GO:0035234,ectopic germ cell programmed cell death,1,0,0,1.00000
GO:0035239,tube morphogenesis,15,0,0.01,1.00000
GO:0035262,gonad morphogenesis,2,0,0,1.00000
GO:0035272,exocrine system development,1,0,0,1.00000
GO:0035282,segmentation,13,0,0.01,1.00000
GO:0035295,tube development,15,0,0.01,1.00000
GO:0035556,intracellular signal transduction,55,0,0.04,1.00000
GO:0035601,protein deacylation,3,0,0,1.00000
GO:0035666,TRIF-dependent toll-like receptor signal...,9,0,0.01,1.00000
GO:0035690,cellular response to drug,7,0,0,1.00000
GO:0035735,intraciliary transport involved in ciliu...,4,0,0,1.00000
GO:0035751,regulation of lysosomal lumen pH,3,0,0,1.00000
GO:0035752,lysosomal lumen pH elevation,3,0,0,1.00000
GO:0035825,homologous recombination,2,0,0,1.00000
GO:0035872,nucleotide-binding domain, leucine rich ...,9,0,0.01,1.00000
GO:0035966,response to topologically incorrect prot...,3,0,0,1.00000
GO:0035967,cellular response to topologically incor...,3,0,0,1.00000
GO:0036211,protein modification process,38,0,0.03,1.00000
GO:0036293,response to decreased oxygen levels,3,0,0,1.00000
GO:0036294,cellular response to decreased oxygen le...,1,0,0,1.00000
GO:0036302,atrioventricular canal development,2,0,0,1.00000
GO:0036473,cell death in response to oxidative stre...,6,0,0,1.00000
GO:0036474,cell death in response to hydrogen perox...,3,0,0,1.00000
GO:0036503,ERAD pathway,2,0,0,1.00000
GO:0038061,NIK/NF-kappaB signaling,9,0,0.01,1.00000
GO:0038066,p38MAPK cascade,4,0,0,1.00000
GO:0039528,cytoplasmic pattern recognition receptor...,9,0,0.01,1.00000
GO:0039529,RIG-I signaling pathway,9,0,0.01,1.00000
GO:0039531,regulation of viral-induced cytoplasmic ...,9,0,0.01,1.00000
GO:0039535,regulation of RIG-I signaling pathway,9,0,0.01,1.00000
GO:0040007,growth,17,0,0.01,1.00000
GO:0040008,regulation of growth,3,0,0,1.00000
GO:0040011,locomotion,53,0,0.04,1.00000
GO:0040012,regulation of locomotion,49,0,0.03,1.00000
GO:0040013,negative regulation of locomotion,6,0,0,1.00000
GO:0040017,positive regulation of locomotion,37,0,0.03,1.00000
GO:0040029,regulation of gene expression, epigeneti...,3,0,0,1.00000
GO:0040034,regulation of development, heterochronic,5,0,0,1.00000
GO:0042060,wound healing,38,0,0.03,1.00000
GO:0042062,long-term strengthening of neuromuscular...,1,0,0,1.00000
GO:0042063,gliogenesis,3,0,0,1.00000
GO:0042073,intraciliary transport,4,0,0,1.00000
GO:0042110,T cell activation,1,0,0,1.00000
GO:0042113,B cell activation,2,0,0,1.00000
GO:0042118,endothelial cell activation,2,0,0,1.00000
GO:0042127,regulation of cell proliferation,6,0,0,1.00000
GO:0042176,regulation of protein catabolic process,2,0,0,1.00000
GO:0042177,negative regulation of protein catabolic...,2,0,0,1.00000
GO:0042180,cellular ketone metabolic process,1,0,0,1.00000
GO:0042221,response to chemical,27,0,0.02,1.00000
GO:0042254,ribosome biogenesis,2,0,0,1.00000
GO:0042267,natural killer cell mediated cytotoxicit...,1,0,0,1.00000
GO:0042269,regulation of natural killer cell mediat...,1,0,0,1.00000
GO:0042273,ribosomal large subunit biogenesis,1,0,0,1.00000
GO:0042274,ribosomal small subunit biogenesis,1,0,0,1.00000
GO:0042303,molting cycle,2,0,0,1.00000
GO:0042325,regulation of phosphorylation,24,0,0.02,1.00000
GO:0042326,negative regulation of phosphorylation,3,0,0,1.00000
GO:0042327,positive regulation of phosphorylation,24,0,0.02,1.00000
GO:0042330,taxis,4,0,0,1.00000
GO:0042391,regulation of membrane potential,1,0,0,1.00000
GO:0042471,ear morphogenesis,2,0,0,1.00000
GO:0042472,inner ear morphogenesis,2,0,0,1.00000
GO:0042493,response to drug,7,0,0,1.00000
GO:0042542,response to hydrogen peroxide,7,0,0,1.00000
GO:0042592,homeostatic process,15,0,0.01,1.00000
GO:0042593,glucose homeostasis,3,0,0,1.00000
GO:0042594,response to starvation,3,0,0,1.00000
GO:0042633,hair cycle,2,0,0,1.00000
GO:0042634,regulation of hair cycle,2,0,0,1.00000
GO:0042692,muscle cell differentiation,4,0,0,1.00000
GO:0042732,D-xylose metabolic process,1,0,0,1.00000
GO:0042733,embryonic digit morphogenesis,2,0,0,1.00000
GO:0042743,hydrogen peroxide metabolic process,3,0,0,1.00000
GO:0042773,ATP synthesis coupled electron transport,1,0,0,1.00000
GO:0042866,pyruvate biosynthetic process,1,0,0,1.00000
GO:0042886,amide transport,24,0,0.02,1.00000
GO:0042982,amyloid precursor protein metabolic proc...,3,0,0,1.00000
GO:0042987,amyloid precursor protein catabolic proc...,3,0,0,1.00000
GO:0043007,maintenance of rDNA,1,0,0,1.00000
GO:0043009,chordate embryonic development,13,0,0.01,1.00000
GO:0043010,camera-type eye development,3,0,0,1.00000
GO:0043060,meiotic metaphase I plate congression,2,0,0,1.00000
GO:0043062,extracellular structure organization,3,0,0,1.00000
GO:0043065,positive regulation of apoptotic process,5,0,0,1.00000
GO:0043066,negative regulation of apoptotic process,15,0,0.01,1.00000
GO:0043068,positive regulation of programmed cell d...,8,0,0.01,1.00000
GO:0043069,negative regulation of programmed cell d...,15,0,0.01,1.00000
GO:0043085,positive regulation of catalytic activit...,30,0,0.02,1.00000
GO:0043086,negative regulation of catalytic activit...,16,0,0.01,1.00000
GO:0043087,regulation of GTPase activity,6,0,0,1.00000
GO:0043112,receptor metabolic process,3,0,0,1.00000
GO:0043122,regulation of I-kappaB kinase/NF-kappaB ...,9,0,0.01,1.00000
GO:0043123,positive regulation of I-kappaB kinase/N...,9,0,0.01,1.00000
GO:0043149,stress fiber assembly,34,0,0.02,1.00000
GO:0043154,negative regulation of cysteine-type end...,10,0,0.01,1.00000
GO:0043161,proteasome-mediated ubiquitin-dependent ...,4,0,0,1.00000
GO:0043162,ubiquitin-dependent protein catabolic pr...,3,0,0,1.00000
GO:0043170,macromolecule metabolic process,105,0,0.07,1.00000
GO:0043200,response to amino acid,1,0,0,1.00000
GO:0043207,response to external biotic stimulus,12,0,0.01,1.00000
GO:0043242,negative regulation of protein complex d...,42,0,0.03,1.00000
GO:0043243,positive regulation of protein complex d...,34,0,0.02,1.00000
GO:0043244,regulation of protein complex disassembl...,42,0,0.03,1.00000
GO:0043254,regulation of protein complex assembly,38,0,0.03,1.00000
GO:0043280,positive regulation of cysteine-type end...,4,0,0,1.00000
GO:0043281,regulation of cysteine-type endopeptidas...,14,0,0.01,1.00000
GO:0043297,apical junction assembly,2,0,0,1.00000
GO:0043401,steroid hormone mediated signaling pathw...,3,0,0,1.00000
GO:0043405,regulation of MAP kinase activity,21,0,0.01,1.00000
GO:0043406,positive regulation of MAP kinase activi...,21,0,0.01,1.00000
GO:0043408,regulation of MAPK cascade,23,0,0.02,1.00000
GO:0043409,negative regulation of MAPK cascade,2,0,0,1.00000
GO:0043410,positive regulation of MAPK cascade,21,0,0.01,1.00000
GO:0043412,macromolecule modification,38,0,0.03,1.00000
GO:0043414,macromolecule methylation,2,0,0,1.00000
GO:0043436,oxoacid metabolic process,3,0,0,1.00000
GO:0043467,regulation of generation of precursor me...,1,0,0,1.00000
GO:0043470,regulation of carbohydrate catabolic pro...,1,0,0,1.00000
GO:0043500,muscle adaptation,2,0,0,1.00000
GO:0043502,regulation of muscle adaptation,2,0,0,1.00000
GO:0043506,regulation of JUN kinase activity,4,0,0,1.00000
GO:0043507,positive regulation of JUN kinase activi...,4,0,0,1.00000
GO:0043525,positive regulation of neuron apoptotic ...,1,0,0,1.00000
GO:0043543,protein acylation,2,0,0,1.00000
GO:0043547,positive regulation of GTPase activity,6,0,0,1.00000
GO:0043549,regulation of kinase activity,22,0,0.02,1.00000
GO:0043570,maintenance of DNA repeat elements,1,0,0,1.00000
GO:0043583,ear development,2,0,0,1.00000
GO:0043588,skin development,3,0,0,1.00000
GO:0043603,cellular amide metabolic process,3,0,0,1.00000
GO:0043624,cellular protein complex disassembly,42,0,0.03,1.00000
GO:0043632,modification-dependent macromolecule cat...,7,0,0,1.00000
GO:0043900,regulation of multi-organism process,9,0,0.01,1.00000
GO:0043928,exonucleolytic nuclear-transcribed mRNA ...,1,0,0,1.00000
GO:0043933,protein-containing complex subunit organ...,68,0,0.05,1.00000
GO:0043954,cellular component maintenance,1,0,0,1.00000
GO:0043966,histone H3 acetylation,2,0,0,1.00000
GO:0043970,histone H3-K9 acetylation,2,0,0,1.00000
GO:0044042,glucan metabolic process,1,0,0,1.00000
GO:0044057,regulation of system process,2,0,0,1.00000
GO:0044060,regulation of endocrine process,2,0,0,1.00000
GO:0044085,cellular component biogenesis,79,0,0.05,1.00000
GO:0044087,regulation of cellular component biogene...,51,0,0.03,1.00000
GO:0044089,positive regulation of cellular componen...,48,0,0.03,1.00000
GO:0044092,negative regulation of molecular functio...,16,0,0.01,1.00000
GO:0044093,positive regulation of molecular functio...,30,0,0.02,1.00000
GO:0044237,cellular metabolic process,150,0,0.1,1.00000
GO:0044238,primary metabolic process,110,0,0.08,1.00000
GO:0044248,cellular catabolic process,19,0,0.01,1.00000
GO:0044249,cellular biosynthetic process,58,0,0.04,1.00000
GO:0044255,cellular lipid metabolic process,4,0,0,1.00000
GO:0044257,cellular protein catabolic process,7,0,0,1.00000
GO:0044260,cellular macromolecule metabolic process,100,0,0.07,1.00000
GO:0044262,cellular carbohydrate metabolic process,1,0,0,1.00000
GO:0044264,cellular polysaccharide metabolic proces...,1,0,0,1.00000
GO:0044265,cellular macromolecule catabolic process,11,0,0.01,1.00000
GO:0044267,cellular protein metabolic process,43,0,0.03,1.00000
GO:0044270,cellular nitrogen compound catabolic pro...,5,0,0,1.00000
GO:0044271,cellular nitrogen compound biosynthetic ...,54,0,0.04,1.00000
GO:0044272,sulfur compound biosynthetic process,1,0,0,1.00000
GO:0044281,small molecule metabolic process,41,0,0.03,1.00000
GO:0044283,small molecule biosynthetic process,2,0,0,1.00000
GO:0044351,macropinocytosis,34,0,0.02,1.00000
GO:0044403,symbiont process,2,0,0,1.00000
GO:0044419,interspecies interaction between organis...,2,0,0,1.00000
GO:0044703,multi-organism reproductive process,16,0,0.01,1.00000
GO:0044764,multi-organism cellular process,9,0,0.01,1.00000
GO:0044770,cell cycle phase transition,2,0,0,1.00000
GO:0044772,mitotic cell cycle phase transition,2,0,0,1.00000
GO:0044773,mitotic DNA damage checkpoint,1,0,0,1.00000
GO:0044774,mitotic DNA integrity checkpoint,1,0,0,1.00000
GO:0044782,cilium organization,7,0,0,1.00000
GO:0044784,metaphase/anaphase transition of cell cy...,2,0,0,1.00000
GO:0044786,cell cycle DNA replication,1,0,0,1.00000
GO:0045005,DNA-dependent DNA replication maintenanc...,1,0,0,1.00000
GO:0045087,innate immune response,17,0,0.01,1.00000
GO:0045088,regulation of innate immune response,14,0,0.01,1.00000
GO:0045089,positive regulation of innate immune res...,14,0,0.01,1.00000
GO:0045132,meiotic chromosome segregation,2,0,0,1.00000
GO:0045137,development of primary sexual characteri...,2,0,0,1.00000
GO:0045141,meiotic telomere clustering,2,0,0,1.00000
GO:0045143,homologous chromosome segregation,2,0,0,1.00000
GO:0045165,cell fate commitment,2,0,0,1.00000
GO:0045184,establishment of protein localization,26,0,0.02,1.00000
GO:0045185,maintenance of protein location,1,0,0,1.00000
GO:0045190,isotype switching,2,0,0,1.00000
GO:0045191,regulation of isotype switching,2,0,0,1.00000
GO:0045216,cell-cell junction organization,2,0,0,1.00000
GO:0045321,leukocyte activation,3,0,0,1.00000
GO:0045333,cellular respiration,1,0,0,1.00000
GO:0045444,fat cell differentiation,4,0,0,1.00000
GO:0045445,myoblast differentiation,3,0,0,1.00000
GO:0045446,endothelial cell differentiation,2,0,0,1.00000
GO:0045454,cell redox homeostasis,2,0,0,1.00000
GO:0045595,regulation of cell differentiation,54,0,0.04,1.00000
GO:0045596,negative regulation of cell differentiat...,3,0,0,1.00000
GO:0045597,positive regulation of cell differentiat...,50,0,0.03,1.00000
GO:0045598,regulation of fat cell differentiation,4,0,0,1.00000
GO:0045599,negative regulation of fat cell differen...,1,0,0,1.00000
GO:0045661,regulation of myoblast differentiation,3,0,0,1.00000
GO:0045663,positive regulation of myoblast differen...,3,0,0,1.00000
GO:0045664,regulation of neuron differentiation,11,0,0.01,1.00000
GO:0045666,positive regulation of neuron differenti...,11,0,0.01,1.00000
GO:0045682,regulation of epidermis development,2,0,0,1.00000
GO:0045785,positive regulation of cell adhesion,41,0,0.03,1.00000
GO:0045786,negative regulation of cell cycle,5,0,0,1.00000
GO:0045787,positive regulation of cell cycle,2,0,0,1.00000
GO:0045830,positive regulation of isotype switching,2,0,0,1.00000
GO:0045839,negative regulation of mitotic nuclear d...,2,0,0,1.00000
GO:0045841,negative regulation of mitotic metaphase...,2,0,0,1.00000
GO:0045843,negative regulation of striated muscle t...,2,0,0,1.00000
GO:0045851,pH reduction,3,0,0,1.00000
GO:0045852,pH elevation,3,0,0,1.00000
GO:0045859,regulation of protein kinase activity,22,0,0.02,1.00000
GO:0045860,positive regulation of protein kinase ac...,22,0,0.02,1.00000
GO:0045861,negative regulation of proteolysis,13,0,0.01,1.00000
GO:0045862,positive regulation of proteolysis,5,0,0,1.00000
GO:0045892,negative regulation of transcription, DN...,10,0,0.01,1.00000
GO:0045893,positive regulation of transcription, DN...,12,0,0.01,1.00000
GO:0045910,negative regulation of DNA recombination,2,0,0,1.00000
GO:0045911,positive regulation of DNA recombination,2,0,0,1.00000
GO:0045926,negative regulation of growth,2,0,0,1.00000
GO:0045930,negative regulation of mitotic cell cycl...,3,0,0,1.00000
GO:0045931,positive regulation of mitotic cell cycl...,2,0,0,1.00000
GO:0045934,negative regulation of nucleobase-contai...,12,0,0.01,1.00000
GO:0045935,positive regulation of nucleobase-contai...,15,0,0.01,1.00000
GO:0045936,negative regulation of phosphate metabol...,3,0,0,1.00000
GO:0045937,positive regulation of phosphate metabol...,24,0,0.02,1.00000
GO:0045944,positive regulation of transcription by ...,9,0,0.01,1.00000
GO:0045950,negative regulation of mitotic recombina...,2,0,0,1.00000
GO:0045954,positive regulation of natural killer ce...,1,0,0,1.00000
GO:0046031,ADP metabolic process,1,0,0,1.00000
GO:0046034,ATP metabolic process,2,0,0,1.00000
GO:0046328,regulation of JNK cascade,4,0,0,1.00000
GO:0046330,positive regulation of JNK cascade,4,0,0,1.00000
GO:0046390,ribose phosphate biosynthetic process,1,0,0,1.00000
GO:0046394,carboxylic acid biosynthetic process,2,0,0,1.00000
GO:0046415,urate metabolic process,34,0,0.02,1.00000
GO:0046434,organophosphate catabolic process,1,0,0,1.00000
GO:0046483,heterocycle metabolic process,104,0,0.07,1.00000
GO:0046496,nicotinamide nucleotide metabolic proces...,1,0,0,1.00000
GO:0046545,development of primary female sexual cha...,2,0,0,1.00000
GO:0046546,development of primary male sexual chara...,2,0,0,1.00000
GO:0046578,regulation of Ras protein signal transdu...,5,0,0,1.00000
GO:0046649,lymphocyte activation,3,0,0,1.00000
GO:0046660,female sex differentiation,2,0,0,1.00000
GO:0046661,male sex differentiation,2,0,0,1.00000
GO:0046677,response to antibiotic,7,0,0,1.00000
GO:0046700,heterocycle catabolic process,5,0,0,1.00000
GO:0046785,microtubule polymerization,4,0,0,1.00000
GO:0046879,hormone secretion,2,0,0,1.00000
GO:0046880,regulation of follicle-stimulating hormo...,2,0,0,1.00000
GO:0046881,positive regulation of follicle-stimulat...,2,0,0,1.00000
GO:0046883,regulation of hormone secretion,2,0,0,1.00000
GO:0046884,follicle-stimulating hormone secretion,2,0,0,1.00000
GO:0046887,positive regulation of hormone secretion,2,0,0,1.00000
GO:0046903,secretion,3,0,0,1.00000
GO:0046907,intracellular transport,11,0,0.01,1.00000
GO:0046916,cellular transition metal ion homeostasi...,2,0,0,1.00000
GO:0046939,nucleotide phosphorylation,1,0,0,1.00000
GO:0046942,carboxylic acid transport,3,0,0,1.00000
GO:0047496,vesicle transport along microtubule,3,0,0,1.00000
GO:0048010,vascular endothelial growth factor recep...,1,0,0,1.00000
GO:0048193,Golgi vesicle transport,3,0,0,1.00000
GO:0048232,male gamete generation,14,0,0.01,1.00000
GO:0048262,determination of dorsal/ventral asymmetr...,1,0,0,1.00000
GO:0048263,determination of dorsal identity,1,0,0,1.00000
GO:0048284,organelle fusion,1,0,0,1.00000
GO:0048285,organelle fission,4,0,0,1.00000
GO:0048290,isotype switching to IgA isotypes,2,0,0,1.00000
GO:0048291,isotype switching to IgG isotypes,2,0,0,1.00000
GO:0048296,regulation of isotype switching to IgA i...,2,0,0,1.00000
GO:0048298,positive regulation of isotype switching...,2,0,0,1.00000
GO:0048302,regulation of isotype switching to IgG i...,2,0,0,1.00000
GO:0048304,positive regulation of isotype switching...,2,0,0,1.00000
GO:0048332,mesoderm morphogenesis,2,0,0,1.00000
GO:0048333,mesodermal cell differentiation,2,0,0,1.00000
GO:0048468,cell development,67,0,0.05,1.00000
GO:0048477,oogenesis,4,0,0,1.00000
GO:0048511,rhythmic process,3,0,0,1.00000
GO:0048512,circadian behavior,3,0,0,1.00000
GO:0048513,animal organ development,30,0,0.02,1.00000
GO:0048514,blood vessel morphogenesis,1,0,0,1.00000
GO:0048518,positive regulation of biological proces...,106,0,0.07,1.00000
GO:0048519,negative regulation of biological proces...,79,0,0.05,1.00000
GO:0048522,positive regulation of cellular process,95,0,0.06,1.00000
GO:0048523,negative regulation of cellular process,78,0,0.05,1.00000
GO:0048534,hematopoietic or lymphoid organ developm...,2,0,0,1.00000
GO:0048545,response to steroid hormone,4,0,0,1.00000
GO:0048546,digestive tract morphogenesis,1,0,0,1.00000
GO:0048562,embryonic organ morphogenesis,2,0,0,1.00000
GO:0048565,digestive tract development,12,0,0.01,1.00000
GO:0048568,embryonic organ development,13,0,0.01,1.00000
GO:0048583,regulation of response to stimulus,62,0,0.04,1.00000
GO:0048584,positive regulation of response to stimu...,44,0,0.03,1.00000
GO:0048585,negative regulation of response to stimu...,2,0,0,1.00000
GO:0048588,developmental cell growth,14,0,0.01,1.00000
GO:0048589,developmental growth,17,0,0.01,1.00000
GO:0048598,embryonic morphogenesis,15,0,0.01,1.00000
GO:0048608,reproductive structure development,3,0,0,1.00000
GO:0048609,multicellular organismal reproductive pr...,16,0,0.01,1.00000
GO:0048634,regulation of muscle organ development,2,0,0,1.00000
GO:0048635,negative regulation of muscle organ deve...,2,0,0,1.00000
GO:0048638,regulation of developmental growth,1,0,0,1.00000
GO:0048644,muscle organ morphogenesis,2,0,0,1.00000
GO:0048646,anatomical structure formation involved ...,16,0,0.01,1.00000
GO:0048659,smooth muscle cell proliferation,3,0,0,1.00000
GO:0048660,regulation of smooth muscle cell prolife...,3,0,0,1.00000
GO:0048661,positive regulation of smooth muscle cel...,3,0,0,1.00000
GO:0048663,neuron fate commitment,2,0,0,1.00000
GO:0048666,neuron development,25,0,0.02,1.00000
GO:0048667,cell morphogenesis involved in neuron di...,21,0,0.01,1.00000
GO:0048668,collateral sprouting,14,0,0.01,1.00000
GO:0048669,collateral sprouting in absence of injur...,11,0,0.01,1.00000
GO:0048699,generation of neurons,27,0,0.02,1.00000
GO:0048729,tissue morphogenesis,30,0,0.02,1.00000
GO:0048731,system development,69,0,0.05,1.00000
GO:0048732,gland development,14,0,0.01,1.00000
GO:0048733,sebaceous gland development,2,0,0,1.00000
GO:0048736,appendage development,2,0,0,1.00000
GO:0048738,cardiac muscle tissue development,2,0,0,1.00000
GO:0048745,smooth muscle tissue development,2,0,0,1.00000
GO:0048754,branching morphogenesis of an epithelial...,2,0,0,1.00000
GO:0048762,mesenchymal cell differentiation,2,0,0,1.00000
GO:0048790,maintenance of presynaptic active zone s...,1,0,0,1.00000
GO:0048812,neuron projection morphogenesis,21,0,0.01,1.00000
GO:0048813,dendrite morphogenesis,3,0,0,1.00000
GO:0048839,inner ear development,2,0,0,1.00000
GO:0048856,anatomical structure development,124,0,0.08,1.00000
GO:0048858,cell projection morphogenesis,21,0,0.01,1.00000
GO:0048859,formation of anatomical boundary,2,0,0,1.00000
GO:0048863,stem cell differentiation,2,0,0,1.00000
GO:0048869,cellular developmental process,87,0,0.06,1.00000
GO:0048870,cell motility,50,0,0.03,1.00000
GO:0048872,homeostasis of number of cells,1,0,0,1.00000
GO:0048878,chemical homeostasis,11,0,0.01,1.00000
GO:0048880,sensory system development,3,0,0,1.00000
GO:0050000,chromosome localization,2,0,0,1.00000
GO:0050650,chondroitin sulfate proteoglycan biosynt...,1,0,0,1.00000
GO:0050654,chondroitin sulfate proteoglycan metabol...,1,0,0,1.00000
GO:0050688,regulation of defense response to virus,9,0,0.01,1.00000
GO:0050727,regulation of inflammatory response,9,0,0.01,1.00000
GO:0050767,regulation of neurogenesis,11,0,0.01,1.00000
GO:0050769,positive regulation of neurogenesis,11,0,0.01,1.00000
GO:0050773,regulation of dendrite development,11,0,0.01,1.00000
GO:0050776,regulation of immune response,16,0,0.01,1.00000
GO:0050778,positive regulation of immune response,16,0,0.01,1.00000
GO:0050790,regulation of catalytic activity,45,0,0.03,1.00000
GO:0050793,regulation of developmental process,62,0,0.04,1.00000
GO:0050801,ion homeostasis,8,0,0.01,1.00000
GO:0050803,regulation of synapse structure or activ...,1,0,0,1.00000
GO:0050804,modulation of chemical synaptic transmis...,1,0,0,1.00000
GO:0050806,positive regulation of synaptic transmis...,1,0,0,1.00000
GO:0050807,regulation of synapse organization,1,0,0,1.00000
GO:0050808,synapse organization,4,0,0,1.00000
GO:0050817,coagulation,35,0,0.02,1.00000
GO:0050864,regulation of B cell activation,2,0,0,1.00000
GO:0050865,regulation of cell activation,2,0,0,1.00000
GO:0050867,positive regulation of cell activation,2,0,0,1.00000
GO:0050871,positive regulation of B cell activation,2,0,0,1.00000
GO:0050877,nervous system process,5,0,0,1.00000
GO:0050878,regulation of body fluid levels,35,0,0.02,1.00000
GO:0050886,endocrine process,2,0,0,1.00000
GO:0050890,cognition,2,0,0,1.00000
GO:0050896,response to stimulus,128,0,0.09,1.00000
GO:0050900,leukocyte migration,1,0,0,1.00000
GO:0050953,sensory perception of light stimulus,3,0,0,1.00000
GO:0050954,sensory perception of mechanical stimulu...,3,0,0,1.00000
GO:0051016,barbed-end actin filament capping,34,0,0.02,1.00000
GO:0051017,actin filament bundle assembly,34,0,0.02,1.00000
GO:0051046,regulation of secretion,2,0,0,1.00000
GO:0051047,positive regulation of secretion,2,0,0,1.00000
GO:0051049,regulation of transport,3,0,0,1.00000
GO:0051050,positive regulation of transport,2,0,0,1.00000
GO:0051052,regulation of DNA metabolic process,5,0,0,1.00000
GO:0051053,negative regulation of DNA metabolic pro...,2,0,0,1.00000
GO:0051054,positive regulation of DNA metabolic pro...,3,0,0,1.00000
GO:0051056,regulation of small GTPase mediated sign...,19,0,0.01,1.00000
GO:0051093,negative regulation of developmental pro...,3,0,0,1.00000
GO:0051094,positive regulation of developmental pro...,52,0,0.04,1.00000
GO:0051098,regulation of binding,2,0,0,1.00000
GO:0051124,synaptic growth at neuromuscular junctio...,1,0,0,1.00000
GO:0051128,regulation of cellular component organiz...,60,0,0.04,1.00000
GO:0051129,negative regulation of cellular componen...,46,0,0.03,1.00000
GO:0051130,positive regulation of cellular componen...,51,0,0.03,1.00000
GO:0051131,chaperone-mediated protein complex assem...,3,0,0,1.00000
GO:0051145,smooth muscle cell differentiation,2,0,0,1.00000
GO:0051146,striated muscle cell differentiation,2,0,0,1.00000
GO:0051147,regulation of muscle cell differentiatio...,2,0,0,1.00000
GO:0051148,negative regulation of muscle cell diffe...,2,0,0,1.00000
GO:0051153,regulation of striated muscle cell diffe...,2,0,0,1.00000
GO:0051154,negative regulation of striated muscle c...,2,0,0,1.00000
GO:0051171,regulation of nitrogen compound metaboli...,70,0,0.05,1.00000
GO:0051172,negative regulation of nitrogen compound...,25,0,0.02,1.00000
GO:0051173,positive regulation of nitrogen compound...,44,0,0.03,1.00000
GO:0051174,regulation of phosphorus metabolic proce...,24,0,0.02,1.00000
GO:0051179,localization,88,0,0.06,1.00000
GO:0051186,cofactor metabolic process,4,0,0,1.00000
GO:0051188,cofactor biosynthetic process,1,0,0,1.00000
GO:0051193,regulation of cofactor metabolic process,4,0,0,1.00000
GO:0051195,negative regulation of cofactor metaboli...,3,0,0,1.00000
GO:0051196,regulation of coenzyme metabolic process,1,0,0,1.00000
GO:0051225,spindle assembly,2,0,0,1.00000
GO:0051234,establishment of localization,79,0,0.05,1.00000
GO:0051235,maintenance of location,1,0,0,1.00000
GO:0051239,regulation of multicellular organismal p...,31,0,0.02,1.00000
GO:0051240,positive regulation of multicellular org...,30,0,0.02,1.00000
GO:0051241,negative regulation of multicellular org...,2,0,0,1.00000
GO:0051246,regulation of protein metabolic process,41,0,0.03,1.00000
GO:0051247,positive regulation of protein metabolic...,35,0,0.02,1.00000
GO:0051248,negative regulation of protein metabolic...,18,0,0.01,1.00000
GO:0051249,regulation of lymphocyte activation,2,0,0,1.00000
GO:0051251,positive regulation of lymphocyte activa...,2,0,0,1.00000
GO:0051252,regulation of RNA metabolic process,34,0,0.02,1.00000
GO:0051253,negative regulation of RNA metabolic pro...,10,0,0.01,1.00000
GO:0051254,positive regulation of RNA metabolic pro...,12,0,0.01,1.00000
GO:0051255,spindle midzone assembly,2,0,0,1.00000
GO:0051257,meiotic spindle midzone assembly,2,0,0,1.00000
GO:0051258,protein polymerization,50,0,0.03,1.00000
GO:0051259,protein complex oligomerization,13,0,0.01,1.00000
GO:0051260,protein homooligomerization,4,0,0,1.00000
GO:0051261,protein depolymerization,42,0,0.03,1.00000
GO:0051270,regulation of cellular component movemen...,49,0,0.03,1.00000
GO:0051271,negative regulation of cellular componen...,6,0,0,1.00000
GO:0051272,positive regulation of cellular componen...,37,0,0.03,1.00000
GO:0051276,chromosome organization,12,0,0.01,1.00000
GO:0051291,protein heterooligomerization,9,0,0.01,1.00000
GO:0051301,cell division,9,0,0.01,1.00000
GO:0051303,establishment of chromosome localization,2,0,0,1.00000
GO:0051304,chromosome separation,4,0,0,1.00000
GO:0051306,mitotic sister chromatid separation,2,0,0,1.00000
GO:0051307,meiotic chromosome separation,2,0,0,1.00000
GO:0051310,metaphase plate congression,2,0,0,1.00000
GO:0051311,meiotic metaphase plate congression,2,0,0,1.00000
GO:0051321,meiotic cell cycle,2,0,0,1.00000
GO:0051336,regulation of hydrolase activity,21,0,0.01,1.00000
GO:0051338,regulation of transferase activity,24,0,0.02,1.00000
GO:0051341,regulation of oxidoreductase activity,3,0,0,1.00000
GO:0051345,positive regulation of hydrolase activit...,11,0,0.01,1.00000
GO:0051346,negative regulation of hydrolase activit...,10,0,0.01,1.00000
GO:0051347,positive regulation of transferase activ...,22,0,0.02,1.00000
GO:0051348,negative regulation of transferase activ...,3,0,0,1.00000
GO:0051354,negative regulation of oxidoreductase ac...,3,0,0,1.00000
GO:0051385,response to mineralocorticoid,1,0,0,1.00000
GO:0051403,stress-activated MAPK cascade,4,0,0,1.00000
GO:0051438,regulation of ubiquitin-protein transfer...,2,0,0,1.00000
GO:0051444,negative regulation of ubiquitin-protein...,2,0,0,1.00000
GO:0051452,intracellular pH reduction,3,0,0,1.00000
GO:0051453,regulation of intracellular pH,3,0,0,1.00000
GO:0051454,intracellular pH elevation,3,0,0,1.00000
